url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,pro/cal,pri/we,html_path,last_upd_time,content,weight,fetchErr
https://www.ozon.ru/product/syr-rastitelnyy-chedder-150-g-green-idea-narezka-168616947/,"Сыр растительный Чеддер 150 г, Green Idea, нарезка",0,24,23,308,Ozon fresh#Молочное и яйца#Сыры#Веганский#Green Idea,199,1,4.8,712,https://cdn1.ozone.ru/s3/multimedia-1-a/7498991890.jpg,"Green Idea - это отличные вкусы видовых сыров на растительной основе, произведенные из кокосового масла! Чеддар обладает насыщеным вкусом, отлично подходит в качестве самостоятельной закуски, для приготовления сэндвичей и прочих блюд.",0.0,1.3266666666666667,,2025-06-13 10:52:25,,150,
https://www.ozon.ru/product/napitok-kislomolochnyy-chernika-1-2-100-g-h-6-sht-imunele-229410025/,"Напиток кисломолочный черника 1,2%, 100 г х 6 шт, Имунеле",2.70,1.20,11.30,67,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Кефир, ряженка#Имунеле",209,1,5.0,14496,https://cdn1.ozone.ru/s3/multimedia-1-k/7498991792.jpg,"Имунеле со вкусом Черника - вкусный и полезный кисломолочный напиток со вкусом сладкой ягоды с легкой кислинкой.
Напиток способствует укреплению иммунитета благодаря комплексу витаминов и лактобактерий.
Витамины группы В отвечают за обмен веществ, поддерживают работу нервной и сердечно-сосудистой систем, а также помогают справляться со стрессом.
Витамин А важен для защиты организма от внешних факторов, для здоровья глаз и кожи.
Витамин D отвечает за минерализацию зубов и укрепление костей.
В кишечнике находится до 80% нашего иммунитета, поэтому нормальная работа иммунитета зависит от здоровья кишечника. В бутылочке Имунеле содержится более 100 миллионов лактобактерий, которые благотворно влияют на кишечник и пищеварение.

Родители могут позаботиться и об иммунитете своих детей с линейкой кисломолочных продуктов Имунеле for Kids со вкусами, которые понравятся ребенку: Клубничное мороженое, Малиновый пломбир, Тутти-Фрутти и Имунеле for Kids Мангомикс с витамином С и цитрусовой мякотью.

• Сладкая черника с легкой кислинкой в бутылочке Имунеле
• Содержит витамины D3, B6, B9, B12, A, E и пробиотики L.Casei и L.Rhamnosus для укрепления иммунитета
• Из натурального молока
",0.04029850746268657,2.09,,2025-06-13 10:52:25,"Состав (см. букву в маркировке): А – молоко нормализованное, вода, сахар, глюкозно-фруктозный сироп, концентрированный яблочный сок, концентрированный черничный сок,  стабилизатор – пектины, краситель – антоцианы, ароматизаторы, пюре из ежевики, витаминный премикс (витамины: А, D3, Е, В6, фолиевая кислота, В12), регуляторы кислотности (лимонная кислота, цитрат натрия 3-замещенный), закваска, пробиотические микроорганизмы (Lactobacillus Casei, Lactobacillus Rhamnosus);  В – молоко нормализованное, сахар, вода, концентрированный яблочный сок, концентрированный черничный сок, стабилизатор – пектины, краситель – антоцианы, ароматизаторы, пюре из ежевики, витаминный премикс (витамины: А, D3, Е, В6, фолиевая кислота, В12), регуляторы кислотности (лимонная кислота, цитрат натрия 3-замещенный), закваска, пробиотические микроорганизмы (Lactobacillus Casei, Lactobacillus Rhamnosus).",100,
https://www.ozon.ru/product/syr-plavlenyy-assorti-rossiyskoe-izbrannoe-45-130-g-viola-1879624894/,"Сыр плавленый ассорти Российское избранное 45%, 130 г, Viola",10.3,17,6,218,Ozon fresh#Молочное и яйца#Сыры#Плавленый#Viola,119,1,4.9,35,https://cdn1.ozone.ru/s3/multimedia-1-y/7333151134.jpg,,0.04724770642201835,0.9153846153846154,,2025-06-13 10:52:25,"сыры твердые и полутвердые (содержат ферментный препарат животного происхождения – лизоцим (продукт переработки яиц)), вода питьевая, масло сливочное, сухое обезжиренное молоко, ветчина (свинина, вода питьевая, крахмал картофельный, соль нитритная (соль, фиксатор окраски Е250, агент антислеживающий Е536), мальтодекстрин, регуляторы кислотности (Е451, Е450i, E450iii), стабилизатор (Е452), загустители (Е407, Е415, Е425i, E412), экстракт дрожжей, усилитель вкуса и аромата (Е621), антиокислители (Е301, Е330), глюкоза, порошок гемоглобин, красители (Е120, красный рисовый), экстракт черного перца), молоко сухое цельное, эмульгаторы (поли- и пирофосфаты, фосфаты натрия), сухая молочная сыворотка, комплексные пищевые добавки (усилители вкуса и аромата (Е621, Е635), соль, ароматизаторы, чеснок, краситель (экстракт паприки), лук, агент антислеживающий (Е551), лактоза, крахмал кукурузный, йогурт порошок)), сухая молочная сыворотка, грибы белые сушеные, стабилизатор (каррагинан), регуляторы кислотности (лимонная кислота, трифосфаты)",130,
https://www.ozon.ru/product/kokteyl-syvorotochno-molochnyy-mazhitel-s-sokom-i-s-vitaminami-yagodnyy-punsh-950-g-1576307113/,"Коктейль сывороточно-молочный Мажитэль с соком и с витаминами Ягодный пунш, 950 г",0.40,0.02,10.70,45,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Молочные коктейли#Мажитэль",124,1,4.9,11933,https://cdn1.ozone.ru/s3/multimedia-1-m/7349615914.jpg,"Коктейль Мажитэль - лёгкий освежающий напиток для летнего настроения: идеальное сочетание вишни, брусники и лайма.
Для большего освежающего эффекта стоит охладить перед употреблением.
Коктейли производятся на основе натурального сока и молочной сыворотки, обогащен витаминами A, E, группы В, D3, PP и биотином.

Напиток может стать еще интереснее, если воспользоваться рецептом необычного коктейля от Мажитэль.
Вам потребуется: Мажитэль вкус «Ягодный пунш» 300 мл, вишня 4 ягоды, сок ½ лайма, мята 4 листочка, палочка корицы и лед.
Ягоды рекомендуем нарезать перед добавлением в сок.
Необходимо смешать ингредиенты и наслаждаться пряным коктейлем!
В любой коктейль вы можете добавить алкогольную нотку по вкусу.

- Освежающий коктейль Мажитэль
- Обогащен витаминами A, E, группы В, D3, PP и биотином
- Содержит натуральный фруктовый сок
- Без добавления консервантов
- Охладить перед употреблением",0.008888888888888889,0.13052631578947368,,2025-06-13 10:52:26,"сыворотка молочная восстановленная, вода, сахарный сироп, глюкозно-фруктозный сироп (G)**, концентрированный яблочный сок, молоко обезжиренное восстановленное, стабилизатор - пектины, стабилизатор - камедь целлюлозы (К)**, ароматизаторы, премикс витаминный (А, D3, Е, В1, В2, В6, В12, РР, биотин, фолиевая кислота), красители (кармины, аннато), регуляторы кислотности (цитрат натрия 3-замещенный, лимонная кислота).",950,
https://www.ozon.ru/product/syr-slivochnyy-plavlenyy-45-140-g-president-144576559/,"Сыр Сливочный плавленый 45% 140 г, President",7.8,17,5,204,Ozon fresh#Молочное и яйца#Сыры#Плавленый#President,133,1,5.0,1174,https://cdn1.ozone.ru/s3/multimedia-1-n/7349580023.jpg,"Плавленый сыр President в треугольниках - это удачное сочетание удобного формата и превосходного вкуса.  Маленький треугольник сыра подходит для быстрого перекуса, его удобно взять на прогулку или в дорогу.",0.038235294117647055,0.95,,2025-06-13 10:52:26,"сыр, вода питьевая, масло сливочное, сухое обезжиренное молоко, творог, сливки сухие, эмульгаторы полифосфаты, пирофосфаты, цитраты натрия и фосфаты натрия, загустители Е1422 и каррагинан, сыворотка молочная сухая, ароматизатор натуральный, регулятор кислотности лимонная кислота, соль, стабилизатор ксантановая камедь",140,
https://www.ozon.ru/product/desert-yogurtovyy-kokosovyy-tm-awake-power-s-dobavkami-klubnika-vishnya-chernika-125-1658322760/,"Десерт йогуртовый кокосовый ТМ ""Awake Power"" с добавками: клубника, вишня, черника 125",1.7,8.3,18.9,157.1,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Растительный десерт#Awake Power",86,1,4.8,82,https://cdn1.ozone.ru/s3/multimedia-1-s/7394434228.jpg,"Десерт кокосовый с йогуртовой закваской со вкусом клубники, вишни и черники изготовлен на основе безмолочных йогуртовых заквасок. Прекрасно подходит для каждого, кто стремится разнообразить свое питание и увеличить долю растительных продуктов в рационе. Подходит для веганского и безлактозного питания. ",0.010821133036282623,0.688,,2025-06-13 10:52:26,,125,
https://www.ozon.ru/product/slivki-10-1-l-solnyshko-kubani-1478810476/,"Сливки 10%, 1 л, Солнышко Кубани",2.60,10,4.50,118,"Ozon fresh#Молочное и яйца#Молоко, масло и яйца#Сливки 10%#Солнышко Кубани",259,1,5.0,73,https://cdn1.ozone.ru/s3/multimedia-1-k/7349621708.jpg,Изготовлено из отборного молока строго по ГОСТ 31451-2013 без использования сухого молока,0.022033898305084745,0.259,,2025-06-13 10:52:26,Сливки норпмализированные.,1000,
https://www.ozon.ru/product/napitok-mindalnyy-nemoloko-professional-na-soevoy-osnove-obogashchennyy-vitaminami-i-200969188/,"Напиток миндальный Nemoloko professional на соевой основе обогащённый витаминами и минеральными веществами, 1000 мл",0.4,1.3,2.7,25,Ozon fresh#Молочное и яйца#Вместо молока#Nemoloko,191,1,4.9,3286,https://cdn1.ozone.ru/s3/multimedia-1-p/7366698529.jpg,"Nemoloko миндальное – напиток для настоящих ценителей кофе постоянно находящихся в поиске новых вкусов. Миндальное Nemoloko BARISTA хорошо сочетается с кофе, оттеняя и слегка смягчая его горчинку. Во рту остается приятное ореховое послевкусие.",0.016,0.191,,2025-06-13 10:52:26,,1000,
https://www.ozon.ru/product/fermerskoe-hozyaystvo-salkovo-toplenoe-maslo-99-9-250g-1sht-1980134891/,"Фермерское Хозяйство ""Сальково"" Топленое масло 99.9% 250г. 1шт",0,99,0,892,"Ozon fresh#Бакалея#Масло, соусы и кетчупы#Другие растительные масла#Фермерское Хозяйство ""Сальково""",555,1,5.0,3,https://cdn1.ozone.ru/s3/multimedia-1-9/7480772829.jpg,,0.0,2.22,,2025-06-13 10:52:27,"100% сливочное масло без искусственных красителей
 и консервантов.",250,
https://www.ozon.ru/product/sgushchennoe-moloko-alekseevskoe-tselnoe-s-saharom-8-5-100-g-178018773/,"Сгущенное молоко Алексеевское, цельное, с сахаром 8,5%, 100 г",,,,1390,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Сгущённое молоко, сгущёнка#Алексеевское",55,1,5.0,22,https://cdn1.ozone.ru/s3/multimedia-1-f/7366700355.jpg,"ЗАО ""Алексеевский молочноконсервный комбинат"". ГОСТ 31688-2012. Молоко цельное сгущенное с сахаром 8,5%, 100 г дойпак+, Алексеевское",0,0.55,,2025-06-13 10:52:27,"молоко нормализованное, сахар (сахароза), сахар молочный пищевой (лактоза)",100,
https://www.ozon.ru/product/molochnyy-shokolad-schaste-kids-1318951337/,Молочный шоколад СЧАСТЬЕ Kids,,,,,Ozon fresh#Торты и пирожные#Кондитерские десерты#Счастье,350,1,4.9,129,https://cdn1.ozone.ru/s3/multimedia-e/6845663858.jpg,"Созданное на основе настоящего итальянского шоколада драже в форме Сердца, Мишки и Ангела. Маленький секрет внутри каждой коробочки — удобный дозатор, чтобы высыпать конфеты на ладошку.",0,10.0,,2025-06-13 10:52:27,"Молочный шоколад 30% (сахар, сухое цельное молоко, масло какао, какао тертое, сухое обезжиренное молоко, эмульгатор: соевый лецитин, натуральный экстракт ванили). Содержание общего сухого остатка какао в молочном шоколаде-не менее  30,0%, содержание сухого обезжиренного остатка какао - не менее 4,0%, содержание сухого обезжиренного остатка молока- не менее 19,5%, содержание молочного жира - не менее 6,5%.
Продукт может содержать следы: орехов (кешью, фундук, миндаль, грецкий, кедровый, пекан, фисташка), глютена, кунжута, арахиса, яиц
Противопоказано при индивидуальной непереносимости к белку молока",35,
https://www.ozon.ru/product/syr-slivochnyy-plavlenyy-45-slaysy-130-g-1883299217/,"Сыр сливочный плавленый, 45%, слайсы, 130 г",9.5,22,7.5,270,Ozon fresh#Молочное и яйца#Сыры#Плавленый#Сыробогатов,99,1,4.8,18,https://cdn1.ozone.ru/s3/multimedia-1-4/7337512516.jpg,,0.03518518518518519,0,,2025-06-13 10:52:27,"Сыр, вода питьевая, масло сливочное, творог, молоко сухое обезжиренное, сыворотка молочная сухая, стабилизатор Е1412, соль, эмульгаторы (Е 339, Е331, Е452, Е340), загустители (Е407, Е410), декстроза, агент желирующий хлорид калия, ароматизатор,  усилитель вкуса и аромата Е621, консервант сорбат калия.",,
https://www.ozon.ru/product/trayfl-karamelnyy-medovik-90-g-ozon-fresh-2054478500/,"Трайфл карамельный медовик 90 г, Ozon fresh",5,13,44,313,Ozon fresh#Торты и пирожные#Кондитерские десерты#Ozon fresh,230,1,4.8,100,https://cdn1.ozone.ru/s3/multimedia-1-l/7576385061.jpg,,0.01597444089456869,2.5555555555555554,,2025-06-13 10:52:27,"мука пшеничная хлебопекарная высшего сорта,  сметана м.д.ж. 20% (сливки, закваска молочнокислых микроорганизмов), молоко сгущенное вареное (молоко нормализованное, сахар (сахароза), ферментный препарат микробного происхождения  лактаза, крем на растительных маслах (вода, полностью гидрогенизированные растительные масла и жиры (жиры (пальмоядровые), масло подсолнечное, сливки, обезжиренное сухое молоко, сухая пахта, эмульгаторы (Е472b, Е471, Е322, Е435), стабилизаторы (Е464, Е412, Е410), соль, краситель Е160а , сахар, масло сладкосливочное м.д.ж. 82,5% (пастеризованные сливки из коровьего молока), желток яичный жидкий пастеризованный, мёд, сахарная пудра, крем сливочный м.д.ж. в сухом веществе 33% (сливки нормализованные, стабилизатор  каррагинан), разрыхлитель гидрокарбонат натрия (сода пищевая), уксус столовый 9% (вода питьевая, кислота уксусная пищевая).",90,
https://www.ozon.ru/product/moloko-sgushchennoe-bezlaktoznoe-8-5-380-g-rogachev-1912274964/,"Молоко сгущенное безлактозное 8,5%, 380 г, Рогачевъ",8,8.5,56,330,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Сгущённое молоко, сгущёнка#Рогачевъ",209,1,4.9,76,https://cdn1.ozone.ru/s3/multimedia-1-m/7410958654.jpg,,0.024242424242424242,0.55,,2025-06-13 10:52:28,"молоко нормализованное, сахар (сахароза), ферментный препарат микробного происхождения – лактаза",380,
https://www.ozon.ru/product/napitok-syvorotochnyy-s-apelsinovym-sokom-900-ml-kaloriya-1573653541/,Напиток сывороточный  с апельсиновым соком 900 мл Калория,0,0,12.20,51,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Кефир, ряженка#Калория",69,1,4.9,150,https://cdn1.ozone.ru/s3/multimedia-1-3/7349626695.jpg,,0.0,0.07666666666666666,,2025-06-13 10:52:28,"Творожная сыворотка , вода питьевая очищенная , сахар -песок ,вкусоароматическая сокосодержащая основа <<Апельсин-Лимон>>,(сок апельсина концентрированный, сок лимона концентрированный вода, сок лимона концентрированный, натуральный ароматизатор ""Апельсин"", антиокислитель, стабилизаторы, регулятор кислотности -лимонная кислота, консервант банзонат -натрия.",900,
https://www.ozon.ru/product/detskoe-moloko-3-2-ozon-fresh-200-ml-12-sht-652515829/,"Детское молоко 3,2% Ozon fresh (200 мл * 12 шт)",2.8,3.2,4.7,59,Ozon fresh#Для мам и детей#Детское питание#Молочные продукты#Молоко#Ozon fresh,469,1,5.0,2283,https://cdn1.ozone.ru/s3/multimedia-1-0/7388251740.jpg,"Детское молоко Ozon fresh станет лучшим помощником для развития и укрепления растущего организма. При производстве нашего молока используется совершенный метод тепловой обработки – ультрапастеризация, при котором погибают все патогены и бактериальные споры, но сохраняется полезный природный состав напитка. Благодаря такой обработке и розливу в асептических условиях появляется возможность хранить продукт длительное время. Детское молоко и молочные коктейли Ozon fresh производятся на крупнейшем молочном производстве России в Пензенской области. Рекомендован для употребления с 8-ми месяцев.",0.04745762711864406,0,,2025-06-13 10:52:28,"Состав: молоко цельное, молоко обезжиренное.",,
https://www.ozon.ru/product/moloko-korovka-iz-korenovki-sgushchennoe-s-saharom-varenoe-8-5-360-g-321876199/,"Молоко Коровка из Кореновки сгущенное, с сахаром, вареное, 8,5%, 360 г",6.4,8.5,57,330,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Сгущённое молоко, сгущёнка#Коровка из Кореновки",165,1,4.9,2126,https://cdn1.ozone.ru/s3/multimedia-1-9/7349579865.jpg,"Молоко Коровка из Кореновки – это сгущенное молоко с добавлением сахара, вареное до идеальной консистенции. Содержание жира в продукте составляет 8,5%, что делает его насыщенным и кремовым. Упаковка весом 360 грамм позволяет насладиться вкусом этого нежного десерта в любое время.

Молоко Коровка из Кореновки отличается от других аналогичных продуктов своим неповторимым вкусом и качеством. Благодаря тщательному отбору ингредиентов и технологии варки, это сгущенное молоко обладает неповторимым ароматом и нежным вкусом, который точно понравится каждому гурману.

Этот продукт идеально подходит для использования в кулинарии – его можно добавлять в выпечку, десерты, коктейли или просто наслаждаться им как самостоятельным угощением. Молоко Коровка из Кореновки станет отличным дополнением к вашему завтраку, полдник, или украшением для любого стола.

360 граммовая упаковка удобна в использовании и позволяет хранить продукт в течение длительного времени, сохраняя его свежесть и вкус. Высокое качество и безупречный вкус делают это молоко от Коровки из Кореновки идеальным выбором для тех, кто ценит натуральные продукты и истинный вкус.

Попробуйте сгущенное молоко Коровка из Кореновки и убедитесь сами в его превосходстве над другими аналогичными продуктами. Насладитесь нежным вкусом и ароматом этого уникального десерта, который точно станет вашим любимым угощением.",0.019393939393939394,0.4583333333333333,,2025-06-13 10:52:28,,360,
https://www.ozon.ru/product/rastitelnoe-moloko-soevoe-so-vkusom-banana-green-milk-1-l-715603596/,"Растительное молоко соевое со вкусом банана Green Milk, 1 л",2,1.0,7.5,45,Ozon fresh#Молочное и яйца#Вместо молока#Green Milk,203,1,4.7,585,https://cdn1.ozone.ru/s3/multimedia-1-0/7349583168.jpg,"Вкус сбалансированный, качество ингредиентов высокое. Молоко отлично сочетается с кофейными напитками, какао, горячим шоколадом.  Легко взбивается до однородной пены, идеально подходит для латте-арта, придаёт приятные нотки десертам и отлично заменяет лактозное молоко! Превосходное растительное молоко без консервантов. Не содержит лактозу и ГМО. Чудесное молоко для непосредственного употребления, а также в качестве дополнения в холодные и горячие напитки, сухие завтраки и выпечку. Идеальный продукт для тех, кто заботится о своем здоровье, веганов и постящихся. Изготавливается на основе зерна (овсяное, рисовое), соевых бобов или орехов (миндальное, кокосовое). Технология изготовления включает продолжительное вымачивание с последующим измельчением и фильтрацией исходных продуктов, что позволяет перенести все полезные компоненты, содержащиеся в растениях , в напиток.",0.044444444444444446,0.203,,2025-06-13 10:52:28,,1000,
https://www.ozon.ru/product/syr-burrata-50-200-g-galbani-so-vkusom-sousa-pesto-bazilikom-i-oregano-2241240232/,"Сыр Буррата 50%, 200 г, Galbani, со вкусом соуса песто, базиликом и орегано",12,18.0,3,222,"Ozon fresh#Молочное и яйца#Сыры#Рассольный, копченый#Galbani",358,1,,,https://cdn1.ozone.ru/s3/multimedia-1-i/7349592258.jpg,"Сыр БурратаGalbani со вкусом Pesto – это готовое решение для ужина или праздничного стола, которое порадует своим вкусом как неискушенного потребителя, ​так и истинного гурмана.​ Буррата – это нежный сыр с мягкой сливочной консистенцией. Относится к семейству сыров моцарелла. При его изготовлении из горячей сырной массы моцареллы формируют мешочек, который заполняют страчателлой (кусочками моцареллы с нежными густыми сливками) и перевязывают.",0.05405405405405406,1.79,,2025-06-13 10:52:29,,200,
https://www.ozon.ru/product/trayfl-mango-malina-100-g-cheeseberry-zamorozhennyy-1431695646/,"Трайфл Манго - малина 100 г, Cheeseberry, замороженный",3.50,9,38,240,Ozon fresh#Торты и пирожные#Кондитерские десерты#Cheeseberry,149,1,4.7,140,https://cdn1.ozone.ru/s3/multimedia-1-4/7349608048.jpg,"Невероятный нежный и
яркий десерт. Между
слоев из дроблённого
печенья, крем из
маскароне и сливок, все
это подчеркивает яркий
вкус малиновой начинки и
украшает десерт
топпинг манго -
маракуйя.",0.014583333333333334,1.49,,2025-06-13 10:52:29,"сахар, вода, наполнитель фруктовый «Манго-маракуйя» (сахар, вода, сок маракуйи с
семенами, патока, концентрированное манговое пюре, агент влагоудерживающий глицерин,
концентрированный лимонный сок, загуститель пектины, пищевой краситель из моркови и
тыквы, регуляторы кислотности (цитрат натрия 3-замещенный, цитраты кальция), пищевые
волокна цитрусовые, ароматизаторы натуральные, консервант сорбиновая кислота),
заменитель молочного жира (растительные масла (пальмовое масло и его фракции,
подсолнечное масло), антиокислитель концентрат смеси токоферолов), мука пшеничная в.с.,
маргарин (масла растительные (пальмовое и его фракции, подсолнечное), вода, эмульгаторы
(моно- и диглицериды жирных кислот, соевый лецитин), соль, ароматизатор, краситель
каротины, регулятор кислотности лимонная кислота), малина замороженная, сухой яичный
меланж, смесь для бисквита (крахмал кукурузный, эмульгаторы (эфиры полиглицеридов,
моно-и диглицериды жирных кислот, полисорбат), разрыхлитель карбонат натрия, регулятор
кислотности алюмофосфат натрия, соль), мальтодекстрин, молоко сухое обезжиренное,
сыворотка сухая деминерализованная, загустители (дикрахмалфосфат ацетилированный,
дикрахмаладипат ацетилированный), комплексная пищевая добавка (стабилизатор
дикрахмалфосфат оксипропилированный, загуститель пектин), регулятор кислотности
лимонная кислота, консервант сорбат калия, стабилизатор каррагинан, эмульгатор моно- и
диглицериды жирных кислот, ароматизаторы «Малина», «Сливки», комплексная пищевая
добавка (носитель полиоксиэтилен (20) сорбитан моноолеат, носитель пропиленгликоль,
краситель куркумин), закваска молочнокислых микроорганизмов.",100,
https://www.ozon.ru/product/syr-chernaya-zhemchuzhina-s-beloy-plesenyu-50-125-g-kaloriya-763959535/,"Сыр Черная жемчужина с белой плесенью 50%, 125 г, Калория",20,50.0,0,305,Ozon fresh#Молочное и яйца#Сыры#Белая плесень#Калория,356,1,4.8,303,https://cdn1.ozone.ru/s3/multimedia-1-m/7202580490.jpg,"Мягкий сыр из коровьего молока с нежной, бархатистой корочкой из белой плесени. Яркий контраст черного сыра с белоснежной, нежной корочкой - безусловно незаменимое украшение сырной тарелки на вашем столе.",0.06557377049180328,2.848,,2025-06-13 10:52:29,"молоко цельное, молоко обезжиренное, термофильные и мезофильные  заквасочные микроорганизмы, культура Penicilium candidum, краситель- уголь растительный ,соль поваренная пищевая, молокосвертывающий ферментный препарат микробного происхождения,  уплотнитель -  хлорид кальция.",125,
https://www.ozon.ru/product/organicheskoe-kokosovoe-moloko-acp-vico-rich-1-l-4-sht-499644336/,Органическое кокосовое молоко ACP VICO Rich / 1 л / 4 шт,1,19,2,180,Ozon fresh#Молочное и яйца#Вместо молока#ACP,1750,1,4.9,24236,https://cdn1.ozone.ru/s3/multimedia-v/6547922767.jpg,"Кокосовое молоко ACP VICO Rich имеет нежный, натуральный вкус кокоса. Это полностью натуральный продукт, в составе которого только мякоть кокоса. Продукт отработан методом ультрапастеризации и упакован в Tetra Pack, что обеспечивает сохранность витаминов и микроэлементов свежего кокоса на протяжении всего срока годности. При охлаждении кокосовое молоко Vico густеет до консистенции жирной сметаны. Чтобы вернуть его первоначальную констистенцию достаточно подержать его под горячей водой, либо заблаговременно убрать его в тепло. Идеально подходит для приготовления блюд азиатской кухни, каш, супов, десертов, смузи, коктейлей, конфет, мороженого. Содержит витамины C, E, B1, B3, B5 и B6, а также железо, селен, кальций, магний и фосфор. Богато жирными кислотами, необходимыми для синтеза энергии в организме человека. \n\nТак как кокосовое молоко Vico имеет достаточно высокую жирность и плотную текстуру, его необходимо разбавить водой в пропорции 1/1, если вы хотите использовать его как альтернативу обычному молоку. Не рекомендуем употреблять в чистом виде по причине высокой жирности, чтобы не испытывать состояние дискомфорта в области ЖКТ, как и при употреблении любого  продукта с высоким содержанием жиров.\n\nСрок хранение открытой упаковки 3 дня в холодильнике. \n\nЕсли вы не успели использовать всю упаковку, вы можете заморозить молоко, предварительно разлив его в формочки для льда, либо небольшие емкости. Далее по необходимости разморозить и использовать привычным способом.",0.005555555555555556,1.75,,2025-06-13 10:52:29,,1000,
https://www.ozon.ru/product/mayonez-s-perepelinymi-yaytsami-67-390-ml-ya-lyublyu-gotovit-1501493584/,"Майонез С перепелиными яйцами 67% 390 мл, Я люблю готовить",0.40,67,3,620,"Ozon fresh#Молочное и яйца#Молоко, масло и яйца#Майонез#Я люблю готовить",140,1,5.0,448,https://cdn1.ozone.ru/s3/multimedia-1-0/7410828168.jpg,"Майонез ""Я люблю готовить"" на перепелиных яйцах - майонез с изысканным вкусом и идеально сбалансированной консистенцией. Перепелиные яйца богатый источник аминокислот и витаминов. Подходит для салатов, сэндвичей, снеков и основных блюд",0.0006451612903225806,0.37433155080213903,,2025-06-13 10:52:29,"Масло подсолнечное, вода, сахар, яичные продукты (яичный желток, меланж перепелиного яйца), соль, уксус, эфирное масло горчичное, краситель каротины.",374,
https://www.ozon.ru/product/tverdyy-syr-parmezan-gold-40-180-g-laime-vyderzhka-bolee-12-mesyatsev-664372153/,"Твердый сыр Пармезан GOLD 40%, 180 г, Laime, выдержка более 12 месяцев",33,25.0,0,357,Ozon fresh#Молочное и яйца#Сыры#Твердый#Laime,419,1,4.8,327,https://cdn1.ozone.ru/s3/multimedia-1-s/7349607316.jpg,"Твердый сыр Пармезан GOLD со сроком выдержки более 12 месяцев - это уникальный сорт сыра, который имеет глубокий, насыщенный вкус и специфический аромат. Каждый кусочек выдержанного Пармезана тает во рту, оставляя пикантное послевкусие. Традиционные методы производства и строгий контроль качества обеспечивают безупречность и высокую степень созревания каждого кусочка сыра от бренда Laime. Пармезан с более чем 12-месячной выдержкой отлично сочетается с различными блюдами, идеально подходит для нарезки и подачи в качестве закуски к вину или фруктам. Благодаря своей текстуре и интенсивному вкусу он отлично дополняет пасту, салаты, супы и мясные блюда. Более 12 месяцев выдержки придает Пармезану яркую изысканность и насыщенность вкуса. Не упустите возможность попробовать именно этот вид твердого сыра, он станет настоящим удовольствием для ценителей высококачественных сыров и незаменимым ингредиентом в ваших кулинарных экспериментах. Позвольте себе насладиться богатством вкуса и изысканностью сыра Пармезан GOLD.",0.09243697478991597,2.327777777777778,,2025-06-13 10:52:30,"молоко нормализованное, соль, закваска мезофильных и термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат микробного происхождения.",180,
https://www.ozon.ru/product/syr-plavlenyy-sinee-assorti-slivochnyy-s-vetchinoy-s-gribami-50-140-g-hochland-portsionnyy-289999226/,"Сыр плавленый Синее ассорти: сливочный, с ветчиной, с грибами, 50%, 140 г, Hochland, порционный",9.7,20.9,5.4,251,Ozon fresh#Молочное и яйца#Сыры#Плавленый#Hochland,162,1,5.0,570,https://cdn1.ozone.ru/s3/multimedia-1-k/7349588048.jpg,"Сыр плавленый Hoсhland Синее ассорти: сливочный, с ветчиной, с грибами, порционный, 50%, 140 г — это сразу несколько традиционно популярных вкусов в одной упаковке. Классический сливочный, с ветчиной и с грибами — пробуйте их по отдельности или комбинируйте, открывая новые гастрономические горизонты.Аппетитные треугольнички обладают соблазнительным ароматом и нежной консистенцией. А порции плавленого сыра с ветчиной и с грибами наполнены большим количеством крупных кусочков отборных ингредиентов. Это идеальный вариант для сытных бутербродов и горячих сэндвичей, легких летних салатов и густых супов. Сыр приготовлен по традиционному семейному рецепту Hochland из полутвердого сыра под высочайшим контролем качества не всех этапах производства. А еще, благодаря небольшой коробочке и индивидуальной фольгированной упаковке полакомиться сыром можно не только дома, но и в дороге или на пикнике.",0.03864541832669322,1.1571428571428573,,2025-06-13 10:52:30,,140,
https://www.ozon.ru/product/maslo-slivochnoe-aromatnoe-s-pesto-65-110-g-betrese-alps-1856602405/,"Масло сливочное ароматное с песто 65%, 110 г, BETRESE ALPS",6,65,1.3,635,"Ozon fresh#Молочное и яйца#Молоко, масло и яйца#Масло, маргарин#BETRESE ALPS",219,1,4.9,225,https://cdn1.ozone.ru/s3/multimedia-1-9/7590807693.jpg,"Погрузитесь в атмосферу Италии с маслом сливочным “Ароматное” с песто. Отборное сливочное масло, дополненное классическим итальянским песто, придаст вашим блюдам неповторимый средиземноморский шарм. Идеально для добавления в пасту, намазывания на брускетту или создания изысканных соусов.",0.009448818897637795,1.990909090909091,,2025-06-13 10:52:30,,110,
