url,name,category,price,availability,average_rating,rating_count,imgUrl,description,content,pro/cal,pri/we,html_path,last_upd_time,weight,proteins,fats,carbohydrates,calories,fetchErr
https://www.ozon.ru/product/fruktovyy-desert-klubnika-mango-4-sht-h-100-g-sila-traditsii-563808183/,"Фруктовый десерт клубника - манго 4 шт х 100 г, Сила Традиции","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Наборы фруктов и пюре#Сила Традиции",190,1,4.9,1015,https://cdn1.ozone.ru/s3/multimedia-1-v/7348456831.jpg,Фруктовый десерт Клубника-Манго,"Манго,клубника",0.007884615384615384,0.475,,2025-06-13 10:45:04,400,0.41,0.15,12.57,52,
https://www.ozon.ru/product/grusha-forel-500-g-205093150/,Груша Форел 500 г,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",179,1,4.7,3679,https://cdn1.ozone.ru/s3/multimedia-1-q/7348456646.jpg,"Груши форел — одни из самых красивых, сочных и очень сладких. Блестящие плоды, окрашенные в насыщенный желто-зеленый цвет, на котором проявляются ярко-красные крапинки. На пике спелости эти груши буквально тают во рту, оставаясь при этом плотными и невероятно ароматными.

Допустимы незначительные протертости кожицы плода.
Калибр груши зависит от времени года, есть как крупные плоды, так и мелкие.",Груша,0.009523809523809525,0.358,,2025-06-13 10:45:04,500,0.4,0.3,10.9,42,
https://www.ozon.ru/product/granadilla-mangoed-1-sht-672925952/,"Гранадилла, MANGOED, 1 шт","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Экзотические фрукты#Mangoed",285,1,4.9,1052,https://cdn1.ozone.ru/s3/multimedia-1-3/7168037859.jpg,"Гранадилла, 1 шт",Гранадилла свежая,0.010869565217391304,3.1666666666666665,,2025-06-13 10:45:04,90,0.5,0.1,8,46,
https://www.ozon.ru/product/klubnika-protertaya-s-saharom-200-g-feg-166823284/,"Клубника протертая с сахаром 200 г, ФЭГ","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Протертые ягоды#ФЭГ",157,1,4.8,1945,https://cdn1.ozone.ru/s3/multimedia-1-s/7542220204.jpg,"Протертая ягода — это продукт, в котором мы сохранили вкус, пользу и свежесть ягод! Он прекрасно дополнит любое чаепитие, станет основой для вкуснейших морсов, а также начинкой для открытой выпечки. Протертая ягода — это источник витаминов!","Клубника, сахар",0.0018181818181818182,0.785,,2025-06-13 10:45:04,200,0.4,0.2,53,220,
https://www.ozon.ru/product/mandariny-sladkie-s-kostochkami-nadorkott-500-g-1625318471/,"Мандарины сладкие, с косточками, Надоркотт, 500 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Цитрусовые",135,1,4.9,38,https://cdn1.ozone.ru/s3/multimedia-1-z/7513324703.jpg,"Мандарины-малыши с ярким сладким вкусом. Сочные, ароматные, покрыты яркой оранжевой шкуркой с небольшой зеленцой. Идеальны для тех, кто любит сладкие мандарины-мини. 

Допустим цвет кожуры с зеленцой, дырки от веточек не являются дефектом. Кислинка во вкусе и калибр зависят от времени года, есть как и крупные плоды, так и мелкие. Допустимы незначительные зарубцевавшиеся механические повреждения, протертости, незначительное и частичное отделение кожуры плода.",,0,0.27,,2025-06-13 10:45:05,500,,,,33,
https://www.ozon.ru/product/vinograd-kish-mish-sladkiy-500-g-327111109/,Виноград Киш-Миш сладкий 500 г,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",309,1,4.8,1626,https://cdn1.ozone.ru/s3/multimedia-1-5/7199188337.jpg,"Виноград Киш-Миш, 500 г",Виноград Киш-Миш,0,0,,2025-06-13 10:45:05,,,,,,
https://www.ozon.ru/product/salatnyy-miks-leon-150-g-belaya-dacha-1149627127/,"Салатный микс Леон 150 г, Белая Дача","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат#Белая Дача",135,1,4.8,1389,https://cdn1.ozone.ru/s3/multimedia-1-1/7542352261.jpg,,"салат айсберг, морковь, капуста краснокочанная (в изменяемых соотношениях)",0.06018518518518518,0.9,,2025-06-13 10:45:05,150,1.30,0.20,2.90,21.60,
https://www.ozon.ru/product/klubnika-dlya-varenya-200-g-s-bochkami-626547214/,"Клубника для варенья 200 г, с бочками","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",179,1,4.8,830,https://cdn1.ozone.ru/s3/multimedia-s/6688817944.jpg,"Клубника для варенья, с бочками",,0.01951219512195122,0.895,,2025-06-13 10:45:05,200,0.8,0.4,7.5,41,
https://www.ozon.ru/product/yabloki-fudzhi-4-sht-600-g-sobrano-v-sadu-1920214448/,"Яблоки Фуджи 4 шт, 600 г, Собрано в саду","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши#Собрано в саду",236,1,4.8,192,https://cdn1.ozone.ru/s3/multimedia-1-x/7382137677.jpg,,яблоко,0.00851063829787234,0.3933333333333333,,2025-06-13 10:45:05,600,0.4,0.4,9.8,47,
https://www.ozon.ru/product/ogurets-gladkiy-1-sht-luhovitskie-ovoshchi-2172971158/,"Огурец гладкий 1 шт, Луховицкие овощи","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Огурцы",55,1,4.9,29,https://cdn1.ozone.ru/s3/multimedia-1-6/7349620074.jpg,"Огурец Луховицкий, 1 шт",,0.043333333333333335,0.2619047619047619,,2025-06-13 10:45:06,210,0.65,0.11,3.63,15,
https://www.ozon.ru/product/batat-400-g-2241240327/,"Батат, 400 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Картофель",177,1,,,https://cdn1.ozone.ru/s3/multimedia-o/6770183268.jpg,,Картофель батат свежий,0.018255813953488374,0.4425,,2025-06-13 10:45:06,400,1.57,0.05,20,86,
https://www.ozon.ru/product/grusha-pakham-600-g-262583513/,Груша Пакхам 600 г,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",133,1,4.7,1151,https://cdn1.ozone.ru/s3/multimedia-3/6481491723.jpg,"Груша Пахкам, 700 г",,0.016666666666666666,0.22166666666666668,,2025-06-13 10:45:06,600,0.7,0.15,10.85,42,
https://www.ozon.ru/product/vinograd-red-glob-500-g-425637863/,Виноград Ред Глоб 500 г,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",329,1,4.9,709,https://cdn1.ozone.ru/s3/multimedia-1-r/7337089395.jpg,"Виноград Ред Глоб, 500 г",,0,0,,2025-06-13 10:45:06,,,,,,
https://www.ozon.ru/product/mushmula-garmonichnyy-vkus-s-kislinkoy-150-g-598822967/,"Мушмула, гармоничный вкус с кислинкой, 150 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Экзотические фрукты",294,1,4.6,818,https://cdn1.ozone.ru/s3/multimedia-n/6354658199.jpg,"Мушмула, гармоничный вкус с кислинкой, Алжир, 250 г",мушмула,0,1.96,,2025-06-13 10:45:06,150,,,,,
https://www.ozon.ru/product/sliva-svezhaya-krasnaya-250-g-1869746915/,"Слива свежая красная, 250 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Персики, сливы, нектарины и абрикосы#Артфрут",109,1,4.6,130,https://cdn1.ozone.ru/s3/multimedia-1-a/7552180018.jpg,,Слива красная свежая,0.015217391304347825,0.436,,2025-06-13 10:45:07,250,0.7,0.3,11,46,
https://www.ozon.ru/product/tomaty-slivovidnye-zheltye-350-g-rost-358897979/,"Томаты сливовидные желтые 350 г, РОСТ","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры#РОСТ",202,1,4.9,5672,https://cdn1.ozone.ru/s3/multimedia-1-q/7084666346.jpg,Томаты сливовидные желтые на россыпь Сладкая ягода,,0.06666666666666667,0.5771428571428572,,2025-06-13 10:45:07,350,1,0.3,2.3,15,
https://www.ozon.ru/product/shpinat-50-g-azerbaydzhan-1630283207/,Шпинат 50 г Азербайджан,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",47,1,4.8,270,https://cdn1.ozone.ru/s3/multimedia-1-c/7348456488.jpg,"Шпинат из Азербайджана - это высококачественный зеленый листовой овощ, известный своими питательными свойствами.",Шпинат,0.12608695652173912,0.94,,2025-06-13 10:45:07,50,2.9,0.4,3.6,23,
https://www.ozon.ru/product/salat-pak-choy-90-g-1569142136/,"Салат Пак-чой, 90 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат",113,1,4.8,289,https://cdn1.ozone.ru/s3/multimedia-1-e/7349615402.jpg,"Салат Пак-чой (Бок-чой) - ценится за свежесть вкуса сочных хрустящих листочков, с мягкими пикантными нотками и приятным послевкусием.
",,0,1.2555555555555555,,2025-06-13 10:45:07,90,,,,,
https://www.ozon.ru/product/salatnyy-miks-dizhon-150-g-belaya-dacha-1149627130/,"Салатный микс Дижон 150 г, Белая Дача","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат#Белая Дача",169,1,4.9,993,https://cdn1.ozone.ru/s3/multimedia-1-a/7542348886.jpg,,"салат айсберг, редис, морковь (в изменяемых соотношениях), антиокислитель (аскорбиновая кислота), стабилизатор (карбонат кальция)",0.05963302752293578,1.1266666666666667,,2025-06-13 10:45:07,150,1.30,0.20,3.60,21.80,
https://www.ozon.ru/product/perets-miks-600-g-svetofor-hrustyashchiy-421601284/,"Перец Микс 600 г, Светофор, хрустящий","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Перец",190,1,4.9,678,https://cdn1.ozone.ru/s3/multimedia-1-o/7349570412.jpg,,Перец Микс Светофор,0,0,,2025-06-13 10:45:08,,,,,,
https://www.ozon.ru/product/vinograd-red-glob-krupnyy-sladkiy-500-g-1062698033/,Виноград Ред Глоб крупный сладкий 500 г,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",277,1,4.8,394,https://cdn1.ozone.ru/s3/multimedia-1-r/7337089395.jpg,"Виноград Ред Глоб, с косточками, 500 г",,0.017391304347826087,0.554,,2025-06-13 10:45:08,500,0.8,0.5,8.3,46,
https://www.ozon.ru/product/mango-svezhee-1-sht-327033488/,Манго свежее 1 шт,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Экзотические фрукты",179,1,4.3,491,https://cdn1.ozone.ru/s3/multimedia-1-3/7349559699.jpg,"Манго, 1 шт",,0,0.716,,2025-06-13 10:45:08,250,,,,,
https://www.ozon.ru/product/tomaty-rozovye-volzhskie-500-g-samara-1651628622/,"Томаты розовые Волжские 500 г, Самара","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры",199,1,4.8,1491,https://cdn1.ozone.ru/s3/multimedia-1-r/7348456539.jpg,,томат,0,0.398,,2025-06-13 10:45:08,500,,,,,
https://www.ozon.ru/product/malina-lesnaya-yagodka-krym-125-g-1600197262/,"Малина Лесная ягодка, Крым, 125 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",401,1,4.9,270,https://cdn1.ozone.ru/s3/multimedia-1-z/7557651071.jpg,"Малина, помимо прекрасного десертного вкуса обладает благоприятным для человеческого организма сочетанием кислот, сахаров и других полезных веществ.",,0,3.208,,2025-06-13 10:45:08,125,,,,53,
https://www.ozon.ru/product/ogurtsy-solenye-1000-g-region-fresh-1773313880/,"Огурцы соленые 1000 г, Регион Фреш","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#Регион Фреш",124,1,4.5,125,https://cdn1.ozone.ru/s3/multimedia-1-i/7291879098.jpg,Ощутите вкус традиционных соленых огурцов! Идеальный баланс хруста и ароматных специй.,"огурцы, вода очищенная, зелень, лавровый лист, чеснок, куркума,соль, регулятор кислотности уксусная кислота, консерванты: сорбат калия, бензоат натрия.",0.042105263157894736,0.124,,2025-06-13 10:45:09,1000,0.8,0.9,1.8,19,
https://www.ozon.ru/product/ogurtsy-pupyrchatye-lyuks-450-g-489181690/,"Огурцы пупырчатые Люкс, 450 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Огурцы",149,1,4.9,971,https://cdn1.ozone.ru/s3/multimedia-2/6084070118.jpg,"Огурцы пупырчатые, 450 г",Огурцы,0,0.33111111111111113,,2025-06-13 10:45:09,450,,,,,
https://www.ozon.ru/product/ogurtsy-solenye-300-g-region-fresh-1773313688/,"Огурцы соленые 300 г, Регион Фреш","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#Регион Фреш",89,1,4.3,101,https://cdn1.ozone.ru/s3/multimedia-1-m/7275676474.jpg,Ощутите вкус традиционных соленых огурцов! Идеальный баланс хруста и ароматных специй.,,0.042105263157894736,0.2966666666666667,,2025-06-13 10:45:09,300,0.8,0.9,1.8,19,
https://www.ozon.ru/product/sliva-chernaya-printsessa-500-g-peru-1739769990/,"Слива Черная принцесса 500 г, Перу","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Персики, сливы, нектарины и абрикосы",223,1,4.7,364,https://cdn1.ozone.ru/s3/multimedia-1-0/7557604056.jpg,"Слива ароматная, свежая.",,0,0.446,,2025-06-13 10:45:09,500,,,,,
https://www.ozon.ru/product/miks-iz-mikrozeleni-sezonnyy-75-g-citygreengo-1850091664/,"Микс из микрозелени Сезонный 75 г, CityGreenGo","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Проростки, микрозелень#CityGreenGo",203,1,5.0,69,https://cdn1.ozone.ru/s3/multimedia-1-s/7310750956.jpg,"Микрозелень – отличный вариант для тех, кто придерживается здорового питания. Салатный микс полностью готов к столу, остается только помыть микс и добавить заправку по вкусу.Прекрасно сочетается с креветками. Добавьте маслины без косточки, каперсы и чесночный хлеб, или придумайте свой салат. Микс из молодой свежей зелени вернет бодрость и поднимет настроение, укрепит иммунитет и позаботится о внешности, в любое время года. Кроме того, блюда с таким компонентом выглядят красиво и свежо, их вкус становится еще более выразительным. В создании микса Сезонный принимают участие ведущие специалисты и нутрициологи. Для каждого сезона, соотношение компонентов в миксе подбирается таким образом, чтобы скомпенсировать недостающие витамины и минеральные вещества для организма.","микрозелень ростки  подсолнечника,  редиса, дайкона, брокколи, руколы",0.07352941176470588,2.7066666666666666,,2025-06-13 10:45:09,75,2,0.9,3.1,27.2,
https://www.ozon.ru/product/vinograd-red-glob-500-g-s-kostochkami-143170995/,"Виноград Ред Глоб 500 г, с косточками","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",346,1,4.8,3964,https://cdn1.ozone.ru/s3/multimedia-1-t/7552180181.jpg,"Виноград Ред Глоб отличается привлекательным видом и превосходным вкусом. Именно яркая, многообразная вкусовая палитра делает этот виноград настолько востребованным. Сочные ягоды придутся по душе взрослым и детям, станут изысканным десертом, и помогут разнообразить меню. Помимо достойных кулинарных возможностей виноград обладает пользой для здоровья, поскольку содержит целую россыпь витаминов, микроэлементов и органических кислот, оказывающих укрепляющее воздействие на весь организм в   целом. Виноград подходит для употребления в самостоятельном виде и приготовления сока.    Уважаемые клиенты! Обратите, пожалуйста, внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара.",,0.017391304347826087,0.692,,2025-06-13 10:45:10,500,0.8,0.5,8.3,46,
https://www.ozon.ru/product/grusha-koroleva-sada-500-g-nezhnyy-sladkiy-vkus-1062699438/,"Груша Королева Сада 500 г, нежный сладкий вкус","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",175,1,4.0,3,https://cdn1.ozone.ru/s3/multimedia-1-o/7557609984.jpg,"Груша «Королева Сада» - отличается приятным десертным вкусом с легкой кислинкой. При полном созревании плод приобретает зеленовато-лимонный оттенок с розовым румянцем на боку. 

Допустимы незначительные протертости кожицы плода.
Калибр груши зависит от времени года, есть как крупные плоды, так и мелкие.",Груша сорт Санта Мария,0.006666666666666666,0.35,,2025-06-13 10:45:10,500,0.3,0.1,10.73,45,
https://www.ozon.ru/product/perets-ramiro-400-g-turtsiya-1062698834/,"Перец Рамиро 400 г, Турция","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Перец",295,1,4.9,948,https://cdn1.ozone.ru/s3/multimedia-1-h/7557650621.jpg,"Перец Рамиро - хрустящие, сладкие перцы. Хорошо подходят в качестве быстрой закуски, используются для гриля и в бутербродах.",,0.0475,0.7375,,2025-06-13 10:45:10,400,1.9,0.4,9,40,
https://www.ozon.ru/product/morkov-po-koreyski-1000-g-346822649/,Морковь по-корейски 1000 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья",236,1,4.7,965,https://cdn1.ozone.ru/s3/multimedia-1-q/7349613434.jpg,"Морковь по-корейски, 1000 г",,0.015068493150684932,0.236,,2025-06-13 10:45:10,1000,1.1,9.9,6,73,
https://www.ozon.ru/product/fizalis-poleznaya-yagodka-100-g-327033462/,"Физалис, полезная ягодка, 100 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",229,1,4.9,216,https://cdn1.ozone.ru/s3/multimedia-h/6126789461.jpg,"Физалис, 100 г",,0,2.29,,2025-06-13 10:45:10,100,,,,32,
https://www.ozon.ru/product/salat-pak-choy-90-g-1630632911/,"Салат Пак-чой, 90 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат",90,1,5.0,66,https://cdn1.ozone.ru/s3/multimedia-1-e/7349615402.jpg,"Салат Пак-чой (Бок-чой) - ценится за свежесть вкуса сочных хрустящих листочков, с мягкими пикантными нотками и приятным послевкусием.",Салат Пак-чо,0,1.0,,2025-06-13 10:45:11,90,,,,,
https://www.ozon.ru/product/yabloki-prima-ruzh-sladkie-i-sochnye-400-g-1062697630/,"Яблоки Прима Руж, сладкие и сочные, 400 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",106,1,4.8,218,https://cdn1.ozone.ru/s3/multimedia-1-7/7542331135.jpg,"Сезонные яблоки растут во всех странах с умеренным и мягким климатом. Пора созревания плодов приходится на август-сентябрь, ранние сорта поспевают в конце июля. Фрукты имеют яркий бордовый цвет с желтыми вкраплениями. Сладкая бело-кремовая мякоть с легкой кислинкой придется по вкусу как взрослым, так и детям.Яблоки едят свежими, но, если вы решите запекать их в духовке, то получите сочное лакомство, которое сохранит все полезные пищевые свойства фрукта. Из плодов получаются питательные тонизирующие соки и смузи. Мелко нарезанные дольки придадут изысканный вкус салатам и закускам, а крупные можно добавить в пироги, кексы или приготовить традиционную шарлотку. Уважаемые клиенты!Обратите, пожалуйста, внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара. Допустим как мелкий, так и крупный калибр",Яблоки сезонные свежие,0.00851063829787234,0.265,,2025-06-13 10:45:11,400,0.4,0.4,9.8,47,
https://www.ozon.ru/product/vinograd-chernyy-izumrud-bez-kostochek-500-g-1840845318/,"Виноград черный Изумруд, без косточек, 500 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",284,1,4.9,103,https://cdn1.ozone.ru/s3/multimedia-1-z/7578411587.jpg,,Виноград черный Изумруд,0,0.568,,2025-06-13 10:45:11,500,,,,,
https://www.ozon.ru/product/imbir-marinovannyy-300-g-region-fresh-1773313963/,"Имбирь маринованный 300 г, Регион Фреш","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#Регион Фреш",119,1,4.8,73,https://cdn1.ozone.ru/s3/multimedia-1-i/7291880070.jpg,"Откройте для себя наш маринованный имбирь, идеальное дополнение к любому блюду. Наслаждайтесь свежестью и пикантностью с каждым кусочком.","имбирь, соль, сахар, уксус, усилитель вкуса и аромата глутамат натрия Е621, консервант сорбиновая кислота, пищевой краситель Е129 (может оказывать отрицательное влияние на активность и внимание детей).",0.06968641114982578,0.39666666666666667,,2025-06-13 10:45:11,300,2,0,5,28.7,
https://www.ozon.ru/product/salatnaya-smes-rukkola-mangold-shpinat-75-g-salaty-s-polya-553747584/,"Салатная смесь ""Руккола, мангольд, шпинат"" 75 г, Салаты с поля","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат#Белая Дача",119,1,4.9,623,https://cdn1.ozone.ru/s3/multimedia-1-9/7349573349.jpg,"Салатная смесь Салаты с поля ""Руккола, мангольд, шпинат"", 75 г","Руккола, мангольд, шпинат",0.09375,0,,2025-06-13 10:45:11,,1.5,0.2,2,16,
https://www.ozon.ru/product/yabloki-gloster-500-g-248897023/,Яблоки Глостер 500 г,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",139,1,4.7,1618,https://cdn1.ozone.ru/s3/multimedia-1-g/7378171684.jpg,"Допустим как мелкий, так и крупный калибр",Яблоко,0,0.278,,2025-06-13 10:45:12,500,,,,,
https://www.ozon.ru/product/salatnyy-miks-dizhon-150-g-belaya-dacha-1712804332/,"Салатный микс Дижон 150 г, Белая Дача","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат#Белая Дача",135,1,4.8,460,https://cdn1.ozone.ru/s3/multimedia-1-e/7557618398.jpg,,"салат айсберг, редис, морковь (в изменяемых соотношениях), антиокислитель (аскорбиновая кислота), стабилизатор (карбонат кальция)",0.05963302752293578,0.9,,2025-06-13 10:45:12,150,1.30,0.20,3.60,21.80,
https://www.ozon.ru/product/kolrabi-1-sht-160575717/,Кольраби 1 шт,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Капуста",109,1,4.8,835,https://cdn1.ozone.ru/s3/multimedia-i/6024615342.jpg,"Кольраби - стеблеплодная капуста родом из Италии. В Европе ее возделывают с XVI века. Утолщенный шарообразный стебель с запасом питательных веществ образуется в первый год жизни. Кольраби едят в сыром виде, а также ее варят, тушат и жарят.",,0.06363636363636363,0.7266666666666667,,2025-06-13 10:45:12,150,2.8,0.1,7.9,44,
https://www.ozon.ru/product/mango-gold-1-sht-1410884974/,Манго голд 1 шт,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Экзотические фрукты",219,1,4.1,241,https://cdn1.ozone.ru/s3/multimedia-1-w/7349603936.jpg,,Манго,0,0.5475,,2025-06-13 10:45:12,400,,,,,
https://www.ozon.ru/product/kapusta-pilyuska-marinovannaya-so-svekloy-500-g-region-fresh-1773313941/,"Капуста пилюска маринованная со свеклой 500 г, Регион Фреш","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#Регион Фреш",99,1,4.8,60,https://cdn1.ozone.ru/s3/multimedia-1-m/7302667114.jpg,Капуста пилюска отлично подходит к мясу и гарнирам. Яркая по цвету и на вкус закуска украсит любой стол.,"капуста белокочанная, свекла, вода очищенная, соль, подсластитель- сахарин и цикламат натрия, регулятор кислотности уксусная кислота, консерванты: сорбат калия, бензоат натрия.",0.0475,0.198,,2025-06-13 10:45:13,500,1.9,1.5,4.6,40,
https://www.ozon.ru/product/perets-zheltyy-0-5-kg-327102785/,"Перец желтый 0,5 кг","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Перец",157,1,4.9,1858,https://cdn1.ozone.ru/s3/multimedia-w/6179138156.jpg,"Перец желтый 0,5 кг",,0.037037037037037035,0.314,,2025-06-13 10:45:13,500,1,0.2,5.4,27,
https://www.ozon.ru/product/perets-ostryy-krasnyy-100-g-421601305/,Перец Острый Красный 100 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Перец",119,1,4.8,477,https://cdn1.ozone.ru/s3/multimedia-1-6/7349570250.jpg,,Перец Острый Красный,0,0,,2025-06-13 10:45:13,,,,,,
https://www.ozon.ru/product/tomaty-sladkaya-yagoda-cherri-krasnye-200-g-1062698953/,"Томаты Сладкая ягода черри красные, 200 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры#РОСТ",141,1,4.8,47,https://cdn1.ozone.ru/s3/multimedia-1-h/7513324613.jpg,"Неповторимые томаты черри с дерзкой хрустящей текстурой, сменяющейся сочной сладостью. 
Томаты черри выращиваются в современных теплицах без использования вредных для здоровья человека веществ, благодаря чему они 100% натуральны. Обладают ярким вкусом, высоким содержанием витаминов и микроэлементов, способствующим укреплению иммунитета, повышению жизненного тонуса и сохранению молодости.Попробуйте, и вы не раз задумаетесь над тем, что же такое томат – типичный овощ или ягода?»",,0.05333333333333334,0.705,,2025-06-13 10:45:13,200,0.8,0.1,2.8,15,
https://www.ozon.ru/product/ezhevika-125-g-artfrut-144650921/,"Ежевика 125 г, Артфрут","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды#Артфрут",599,1,4.9,1523,https://cdn1.ozone.ru/s3/multimedia-1-r/7349598747.jpg,"Artfruit это ягоды уникальных сортов, созданных, чтобы дарить удовольствие. Натуральная сладость наших ягод — альтернатива любому десерту. Artfruit – ягоды вместо конфет.

Спелая, равномерно окрашенная ежевика от Arfruit ждет вас при каждой покупке. А чтобы ваше наслаждение было бескомпромиссным, мы отбираем и бережно упаковываем, а затем доставляем к вашему столу только самые сочные и крупные ягоды, ведь чем ежевика крупнее, тем она слаще.
",Ежевика.,0.03255813953488372,4.792,,2025-06-13 10:45:13,125,1.4,0.5,10,43,
https://www.ozon.ru/product/bazilik-zelenyy-50g-326617153/,"Базилик зеленый, 50г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",193,1,5.0,278,https://cdn1.ozone.ru/s3/multimedia-f/6027029823.jpg,"Базилик зеленый обладает благородным ароматом и нежным вкусом, поэтому его часто включают в состав различных блюд. Зелень прекрасно дополняет вкус салатов, соусов, блюд из птицы, мяса и рыбы, паштетов, овощных супов, маринадов и солений.",,0.16842105263157894,3.86,,2025-06-13 10:45:14,50,3.2,0.6,2.7,19,
https://www.ozon.ru/product/salat-po-koreyski-chafan-240-g-2039111085/,"Салат по-корейски Чафан, 240 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#Традиции Вкуса",93,1,4.5,117,https://cdn1.ozone.ru/s3/multimedia-1-x/7573601625.jpg,,"Состав: морковь столовая, морская капуста (ламинария японская) восстановленная отварная, фунчоза (лапша крахмальная: картофельный крахмал, пшеничный крахмал, вода питьевая), масло подсолнечное рафинированное дезодорированное, соль пищевая, чеснок, кориандр молотый, перец красный острый, регулятор кислотности уксусная кислота, усилитель вкуса глутамат натрия, консерванты (сорбат калия, бензоат натрия), смесь одсластителей Аспасвит 185* (E952, E954).
Содержит подсластитель. Продукт может содержать следы соевого белка, аспартама и продукты их переработки.",0.01875,0.3875,,2025-06-13 10:45:14,240,1.5,5,5.6,80,
https://www.ozon.ru/product/brusnika-protertaya-s-saharom-200-g-feg-166823282/,"Брусника протертая с сахаром 200 г, ФЭГ","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Протертые ягоды#ФЭГ",170,1,4.9,459,https://cdn1.ozone.ru/s3/multimedia-1-k/7542220340.jpg,"Протертая ягода — это продукт, в котором мы сохранили вкус, пользу и свежесть ягод! Он прекрасно дополнит любое чаепитие, станет основой для вкуснейших морсов, а также начинкой для открытой выпечки. Протертая ягода — это источник витаминов!",,0,0.85,,2025-06-13 10:45:14,200,,,,,
https://www.ozon.ru/product/redka-zelenaya-500-g-1062697559/,Редька зеленая 500 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Корнеплоды",71,0,,,https://cdn1.ozone.ru/s3/multimedia-1-z/7557606395.jpg,"Редька зеленая, 500 г",,0.05277777777777778,0.142,,2025-06-13 10:45:14,500,1.9,0.2,6.7,36,
https://www.ozon.ru/product/ogurtsy-solenye-300-g-346821646/,Огурцы солёные 300 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья",121,1,4.7,460,https://cdn1.ozone.ru/s3/multimedia-1-s/7291659832.jpg,"Огурцы солёные, 300 г",,0,0.4033333333333333,,2025-06-13 10:45:14,300,,,,,
